Started at Tue Dec 12 18:15:08 CET 2017
Step 4624: r = 5.3470655040011024E8 m, p = 1.0993219930601822E14Pa, L = 3.8110383921986285E33 W, T = 1.0993219930601822E14 K 
Step 4625: r = 5.3467177500011027E8 m, p = 1.099528654062963E14Pa, L = 3.811035961130758E33 W, T = 1.099528654062963E14 K 
Step 4626: r = 5.346369996001103E8 m, p = 1.0997353016250334E14Pa, L = 3.8110335303790977E33 W, T = 1.0997353016250334E14 K 
Step 4627: r = 5.346022242001103E8 m, p = 1.0999419357463936E14Pa, L = 3.811031099943628E33 W, T = 1.0999419357463936E14 K 
Step 4628: r = 5.3456744880011034E8 m, p = 1.1001485564270433E14Pa, L = 3.811028669824328E33 W, T = 1.1001485564270433E14 K 
Step 4629: r = 5.3453267340011036E8 m, p = 1.1003551636669825E14Pa, L = 3.811026240021177E33 W, T = 1.1003551636669825E14 K 
Step 4630: r = 5.344978980001104E8 m, p = 1.1005617574662114E14Pa, L = 3.811023810534155E33 W, T = 1.1005617574662114E14 K 
Step 4631: r = 5.344631226001104E8 m, p = 1.10076833782473E14Pa, L = 3.81102138136324E33 W, T = 1.10076833782473E14 K 
Step 4632: r = 5.3442834720011044E8 m, p = 1.1009749047425381E14Pa, L = 3.811018952508413E33 W, T = 1.1009749047425381E14 K 
Step 4633: r = 5.3439357180011046E8 m, p = 1.101181458219636E14Pa, L = 3.811016523969653E33 W, T = 1.101181458219636E14 K 
Step 4634: r = 5.343587964001105E8 m, p = 1.1013879982560233E14Pa, L = 3.811014095746938E33 W, T = 1.1013879982560233E14 K 
Step 4635: r = 5.343240210001105E8 m, p = 1.1015945248517003E14Pa, L = 3.811011667840249E33 W, T = 1.1015945248517003E14 K 
Step 4636: r = 5.3428924560011053E8 m, p = 1.1018010380066669E14Pa, L = 3.811009240249566E33 W, T = 1.1018010380066669E14 K 
Step 4637: r = 5.3425447020011055E8 m, p = 1.1020075377209231E14Pa, L = 3.811006812974867E33 W, T = 1.1020075377209231E14 K 
Step 4638: r = 5.342196948001106E8 m, p = 1.1022140239944689E14Pa, L = 3.811004386016132E33 W, T = 1.1022140239944689E14 K 
Step 4639: r = 5.341849194001106E8 m, p = 1.1024204968273044E14Pa, L = 3.8110019593733406E33 W, T = 1.1024204968273044E14 K 
Step 4640: r = 5.341501440001106E8 m, p = 1.1026269562194294E14Pa, L = 3.8109995330464716E33 W, T = 1.1026269562194294E14 K 
Step 4641: r = 5.3411536860011065E8 m, p = 1.102833402170844E14Pa, L = 3.8109971070355055E33 W, T = 1.102833402170844E14 K 
Step 4642: r = 5.340805932001107E8 m, p = 1.1030398346815483E14Pa, L = 3.810994681340421E33 W, T = 1.1030398346815483E14 K 
Step 4643: r = 5.340458178001107E8 m, p = 1.1032462537515422E14Pa, L = 3.810992255961197E33 W, T = 1.1032462537515422E14 K 
Step 4644: r = 5.340110424001107E8 m, p = 1.1034526593808256E14Pa, L = 3.810989830897814E33 W, T = 1.1034526593808256E14 K 
Step 4645: r = 5.3397626700011075E8 m, p = 1.1036590515693988E14Pa, L = 3.8109874061502514E33 W, T = 1.1036590515693988E14 K 
Step 4646: r = 5.3394149160011077E8 m, p = 1.1038654303172614E14Pa, L = 3.8109849817184873E33 W, T = 1.1038654303172614E14 K 
Step 4647: r = 5.339067162001108E8 m, p = 1.1040717956244138E14Pa, L = 3.810982557602502E33 W, T = 1.1040717956244138E14 K 
Step 4648: r = 5.338719408001108E8 m, p = 1.1042781474908556E14Pa, L = 3.810980133802276E33 W, T = 1.1042781474908556E14 K 
Step 4649: r = 5.3383716540011084E8 m, p = 1.1044844859165872E14Pa, L = 3.8109777103177876E33 W, T = 1.1044844859165872E14 K 
Step 4650: r = 5.3380239000011086E8 m, p = 1.1046908109016083E14Pa, L = 3.810975287149016E33 W, T = 1.1046908109016083E14 K 
Step 4651: r = 5.337676146001109E8 m, p = 1.104897122445919E14Pa, L = 3.810972864295941E33 W, T = 1.104897122445919E14 K 
Step 4652: r = 5.337328392001109E8 m, p = 1.1051034205495194E14Pa, L = 3.8109704417585425E33 W, T = 1.1051034205495194E14 K 
Step 4653: r = 5.3369806380011094E8 m, p = 1.1053097052124094E14Pa, L = 3.8109680195367993E33 W, T = 1.1053097052124094E14 K 
Step 4654: r = 5.3366328840011096E8 m, p = 1.1055159764345889E14Pa, L = 3.810965597630691E33 W, T = 1.1055159764345889E14 K 
Step 4655: r = 5.33628513000111E8 m, p = 1.1057222342160581E14Pa, L = 3.810963176040197E33 W, T = 1.1057222342160581E14 K 
Step 4656: r = 5.33593737600111E8 m, p = 1.1059284785568169E14Pa, L = 3.810960754765296E33 W, T = 1.1059284785568169E14 K 
Step 4657: r = 5.3355896220011103E8 m, p = 1.1061347094568653E14Pa, L = 3.810958333805969E33 W, T = 1.1061347094568653E14 K 
Step 4658: r = 5.3352418680011106E8 m, p = 1.1063409269162033E14Pa, L = 3.810955913162195E33 W, T = 1.1063409269162033E14 K 
Step 4659: r = 5.334894114001111E8 m, p = 1.106547130934831E14Pa, L = 3.810953492833953E33 W, T = 1.106547130934831E14 K 
Step 4660: r = 5.334546360001111E8 m, p = 1.1067533215127481E14Pa, L = 3.8109510728212224E33 W, T = 1.1067533215127481E14 K 
Step 4661: r = 5.334198606001111E8 m, p = 1.106959498649955E14Pa, L = 3.8109486531239824E33 W, T = 1.106959498649955E14 K 
Step 4662: r = 5.3338508520011115E8 m, p = 1.1071656623464514E14Pa, L = 3.810946233742213E33 W, T = 1.1071656623464514E14 K 
Step 4663: r = 5.333503098001112E8 m, p = 1.1073718126022375E14Pa, L = 3.810943814675893E33 W, T = 1.1073718126022375E14 K 
Step 4664: r = 5.333155344001112E8 m, p = 1.1075779494173131E14Pa, L = 3.8109413959250026E33 W, T = 1.1075779494173131E14 K 
Step 4665: r = 5.332807590001112E8 m, p = 1.1077840727916784E14Pa, L = 3.810938977489521E33 W, T = 1.1077840727916784E14 K 
Step 4666: r = 5.3324598360011125E8 m, p = 1.1079901827253333E14Pa, L = 3.8109365593694275E33 W, T = 1.1079901827253333E14 K 
Step 4667: r = 5.3321120820011127E8 m, p = 1.1081962792182778E14Pa, L = 3.810934141564701E33 W, T = 1.1081962792182778E14 K 
Step 4668: r = 5.331764328001113E8 m, p = 1.1084023622705119E14Pa, L = 3.810931724075322E33 W, T = 1.1084023622705119E14 K 
Step 4669: r = 5.331416574001113E8 m, p = 1.1086084318820356E14Pa, L = 3.810929306901269E33 W, T = 1.1086084318820356E14 K 
Step 4670: r = 5.3310688200011134E8 m, p = 1.1088144880528489E14Pa, L = 3.810926890042522E33 W, T = 1.1088144880528489E14 K 
Step 4671: r = 5.3307210660011137E8 m, p = 1.1090205307829519E14Pa, L = 3.81092447349906E33 W, T = 1.1090205307829519E14 K 
Step 4672: r = 5.330373312001114E8 m, p = 1.1092265600723444E14Pa, L = 3.810922057270863E33 W, T = 1.1092265600723444E14 K 
Step 4673: r = 5.330025558001114E8 m, p = 1.1094325759210266E14Pa, L = 3.81091964135791E33 W, T = 1.1094325759210266E14 K 
Step 4674: r = 5.3296778040011144E8 m, p = 1.1096385783289983E14Pa, L = 3.810917225760181E33 W, T = 1.1096385783289983E14 K 
Step 4675: r = 5.3293300500011146E8 m, p = 1.1098445672962597E14Pa, L = 3.810914810477655E33 W, T = 1.1098445672962597E14 K 
Step 4676: r = 5.328982296001115E8 m, p = 1.1100505428228106E14Pa, L = 3.8109123955103114E33 W, T = 1.1100505428228106E14 K 
Step 4677: r = 5.328634542001115E8 m, p = 1.1102565049086512E14Pa, L = 3.8109099808581296E33 W, T = 1.1102565049086512E14 K 
Step 4678: r = 5.3282867880011153E8 m, p = 1.1104624535537814E14Pa, L = 3.810907566521089E33 W, T = 1.1104624535537814E14 K 
Step 4679: r = 5.3279390340011156E8 m, p = 1.1106683887582012E14Pa, L = 3.810905152499169E33 W, T = 1.1106683887582012E14 K 
Step 4680: r = 5.327591280001116E8 m, p = 1.1108743105219106E14Pa, L = 3.8109027387923497E33 W, T = 1.1108743105219106E14 K 
Step 4681: r = 5.327243526001116E8 m, p = 1.1110802188449097E14Pa, L = 3.81090032540061E33 W, T = 1.1110802188449097E14 K 
Step 4682: r = 5.326895772001116E8 m, p = 1.1112861137271983E14Pa, L = 3.8108979123239287E33 W, T = 1.1112861137271983E14 K 
Step 4683: r = 5.3265480180011165E8 m, p = 1.1114919951687766E14Pa, L = 3.810895499562286E33 W, T = 1.1114919951687766E14 K 
Step 4684: r = 5.326200264001117E8 m, p = 1.1116978631696444E14Pa, L = 3.810893087115662E33 W, T = 1.1116978631696444E14 K 
Step 4685: r = 5.325852510001117E8 m, p = 1.1119037177298019E14Pa, L = 3.8108906749840345E33 W, T = 1.1119037177298019E14 K 
Step 4686: r = 5.325504756001117E8 m, p = 1.1121095588492489E14Pa, L = 3.810888263167384E33 W, T = 1.1121095588492489E14 K 
Step 4687: r = 5.3251570020011175E8 m, p = 1.1123153865279856E14Pa, L = 3.81088585166569E33 W, T = 1.1123153865279856E14 K 
Step 4688: r = 5.324809248001118E8 m, p = 1.1125212007660119E14Pa, L = 3.8108834404789317E33 W, T = 1.1125212007660119E14 K 
Step 4689: r = 5.324461494001118E8 m, p = 1.1127270015633278E14Pa, L = 3.8108810296070885E33 W, T = 1.1127270015633278E14 K 
Step 4690: r = 5.324113740001118E8 m, p = 1.1129327889199333E14Pa, L = 3.81087861905014E33 W, T = 1.1129327889199333E14 K 
Step 4691: r = 5.3237659860011184E8 m, p = 1.1131385628358284E14Pa, L = 3.810876208808065E33 W, T = 1.1131385628358284E14 K 
Step 4692: r = 5.3234182320011187E8 m, p = 1.1133443233110131E14Pa, L = 3.810873798880843E33 W, T = 1.1133443233110131E14 K 
Step 4693: r = 5.323070478001119E8 m, p = 1.1135500703454875E14Pa, L = 3.810871389268455E33 W, T = 1.1135500703454875E14 K 
Step 4694: r = 5.322722724001119E8 m, p = 1.1137558039392514E14Pa, L = 3.810868979970878E33 W, T = 1.1137558039392514E14 K 
Step 4695: r = 5.3223749700011194E8 m, p = 1.113961524092305E14Pa, L = 3.8108665709880934E33 W, T = 1.113961524092305E14 K 
Step 4696: r = 5.3220272160011196E8 m, p = 1.1141672308046481E14Pa, L = 3.81086416232008E33 W, T = 1.1141672308046481E14 K 
Step 4697: r = 5.32167946200112E8 m, p = 1.114372924076281E14Pa, L = 3.8108617539668166E33 W, T = 1.114372924076281E14 K 
Step 4698: r = 5.32133170800112E8 m, p = 1.1145786039072033E14Pa, L = 3.810859345928283E33 W, T = 1.1145786039072033E14 K 
Step 4699: r = 5.3209839540011203E8 m, p = 1.1147842702974153E14Pa, L = 3.81085693820446E33 W, T = 1.1147842702974153E14 K 
Step 4700: r = 5.3206362000011206E8 m, p = 1.1149899232469169E14Pa, L = 3.810854530795325E33 W, T = 1.1149899232469169E14 K 
Step 4701: r = 5.320288446001121E8 m, p = 1.1151955627557081E14Pa, L = 3.810852123700858E33 W, T = 1.1151955627557081E14 K 
Step 4702: r = 5.319940692001121E8 m, p = 1.1154011888237889E14Pa, L = 3.8108497169210395E33 W, T = 1.1154011888237889E14 K 
Step 4703: r = 5.319592938001121E8 m, p = 1.1156068014511594E14Pa, L = 3.810847310455848E33 W, T = 1.1156068014511594E14 K 
Step 4704: r = 5.3192451840011215E8 m, p = 1.1158124006378194E14Pa, L = 3.810844904305263E33 W, T = 1.1158124006378194E14 K 
Step 4705: r = 5.318897430001122E8 m, p = 1.116017986383769E14Pa, L = 3.810842498469264E33 W, T = 1.116017986383769E14 K 
Step 4706: r = 5.318549676001122E8 m, p = 1.1162235586890083E14Pa, L = 3.810840092947831E33 W, T = 1.1162235586890083E14 K 
Step 4707: r = 5.318201922001122E8 m, p = 1.1164291175535372E14Pa, L = 3.810837687740942E33 W, T = 1.1164291175535372E14 K 
Step 4708: r = 5.3178541680011225E8 m, p = 1.1166346629773558E14Pa, L = 3.8108352828485774E33 W, T = 1.1166346629773558E14 K 
Step 4709: r = 5.317506414001123E8 m, p = 1.1168401949604639E14Pa, L = 3.8108328782707166E33 W, T = 1.1168401949604639E14 K 
Step 4710: r = 5.317158660001123E8 m, p = 1.1170457135028616E14Pa, L = 3.810830474007339E33 W, T = 1.1170457135028616E14 K 
Step 4711: r = 5.316810906001123E8 m, p = 1.1172512186045489E14Pa, L = 3.810828070058425E33 W, T = 1.1172512186045489E14 K 
Step 4712: r = 5.3164631520011234E8 m, p = 1.117456710265526E14Pa, L = 3.8108256664239524E33 W, T = 1.117456710265526E14 K 
Step 4713: r = 5.3161153980011237E8 m, p = 1.1176621884857925E14Pa, L = 3.810823263103901E33 W, T = 1.1176621884857925E14 K 
Step 4714: r = 5.315767644001124E8 m, p = 1.1178676532653486E14Pa, L = 3.810820860098251E33 W, T = 1.1178676532653486E14 K 
Step 4715: r = 5.315419890001124E8 m, p = 1.1180731046041944E14Pa, L = 3.8108184574069815E33 W, T = 1.1180731046041944E14 K 
Step 4716: r = 5.3150721360011244E8 m, p = 1.1182785425023298E14Pa, L = 3.8108160550300715E33 W, T = 1.1182785425023298E14 K 
Step 4717: r = 5.3147243820011246E8 m, p = 1.1184839669597548E14Pa, L = 3.810813652967501E33 W, T = 1.1184839669597548E14 K 
Step 4718: r = 5.314376628001125E8 m, p = 1.1186893779764694E14Pa, L = 3.8108112512192484E33 W, T = 1.1186893779764694E14 K 
Step 4719: r = 5.314028874001125E8 m, p = 1.1188947755524736E14Pa, L = 3.8108088497852944E33 W, T = 1.1188947755524736E14 K 
Step 4720: r = 5.3136811200011253E8 m, p = 1.1191001596877675E14Pa, L = 3.810806448665618E33 W, T = 1.1191001596877675E14 K 
Step 4721: r = 5.3133333660011256E8 m, p = 1.119305530382351E14Pa, L = 3.810804047860199E33 W, T = 1.119305530382351E14 K 
Step 4722: r = 5.312985612001126E8 m, p = 1.1195108876362239E14Pa, L = 3.810801647369016E33 W, T = 1.1195108876362239E14 K 
Step 4723: r = 5.312637858001126E8 m, p = 1.1197162314493866E14Pa, L = 3.8107992471920484E33 W, T = 1.1197162314493866E14 K 
Step 4724: r = 5.312290104001126E8 m, p = 1.1199215618218389E14Pa, L = 3.810796847329277E33 W, T = 1.1199215618218389E14 K 
Step 4725: r = 5.3119423500011265E8 m, p = 1.1201268787535808E14Pa, L = 3.810794447780679E33 W, T = 1.1201268787535808E14 K 
Step 4726: r = 5.311594596001127E8 m, p = 1.1203321822446122E14Pa, L = 3.810792048546236E33 W, T = 1.1203321822446122E14 K 
Step 4727: r = 5.311246842001127E8 m, p = 1.1205374722949333E14Pa, L = 3.8107896496259265E33 W, T = 1.1205374722949333E14 K 
Step 4728: r = 5.310899088001127E8 m, p = 1.120742748904544E14Pa, L = 3.81078725101973E33 W, T = 1.120742748904544E14 K 
Step 4729: r = 5.3105513340011275E8 m, p = 1.1209480120734444E14Pa, L = 3.810784852727626E33 W, T = 1.1209480120734444E14 K 
Step 4730: r = 5.310203580001128E8 m, p = 1.1211532618016342E14Pa, L = 3.810782454749593E33 W, T = 1.1211532618016342E14 K 
Step 4731: r = 5.309855826001128E8 m, p = 1.1213584980891138E14Pa, L = 3.8107800570856125E33 W, T = 1.1213584980891138E14 K 
Step 4732: r = 5.309508072001128E8 m, p = 1.121563720935883E14Pa, L = 3.8107776597356627E33 W, T = 1.121563720935883E14 K 
Step 4733: r = 5.3091603180011284E8 m, p = 1.1217689303419417E14Pa, L = 3.810775262699723E33 W, T = 1.1217689303419417E14 K 
Step 4734: r = 5.3088125640011287E8 m, p = 1.12197412630729E14Pa, L = 3.810772865977773E33 W, T = 1.12197412630729E14 K 
Step 4735: r = 5.308464810001129E8 m, p = 1.122179308831928E14Pa, L = 3.810770469569792E33 W, T = 1.122179308831928E14 K 
Step 4736: r = 5.308117056001129E8 m, p = 1.1223844779158556E14Pa, L = 3.810768073475759E33 W, T = 1.1223844779158556E14 K 
Step 4737: r = 5.3077693020011294E8 m, p = 1.1225896335590728E14Pa, L = 3.810765677695654E33 W, T = 1.1225896335590728E14 K 
Step 4738: r = 5.3074215480011296E8 m, p = 1.1227947757615795E14Pa, L = 3.8107632822294564E33 W, T = 1.1227947757615795E14 K 
Step 4739: r = 5.30707379400113E8 m, p = 1.122999904523376E14Pa, L = 3.8107608870771457E33 W, T = 1.122999904523376E14 K 
Step 4740: r = 5.30672604000113E8 m, p = 1.123205019844462E14Pa, L = 3.810758492238701E33 W, T = 1.123205019844462E14 K 
Step 4741: r = 5.3063782860011303E8 m, p = 1.1234101217248377E14Pa, L = 3.810756097714102E33 W, T = 1.1234101217248377E14 K 
Step 4742: r = 5.3060305320011306E8 m, p = 1.1236152101645028E14Pa, L = 3.810753703503328E33 W, T = 1.1236152101645028E14 K 
Step 4743: r = 5.305682778001131E8 m, p = 1.1238202851634577E14Pa, L = 3.8107513096063585E33 W, T = 1.1238202851634577E14 K 
Step 4744: r = 5.305335024001131E8 m, p = 1.1240253467217022E14Pa, L = 3.8107489160231733E33 W, T = 1.1240253467217022E14 K 
Step 4745: r = 5.304987270001131E8 m, p = 1.1242303948392362E14Pa, L = 3.810746522753752E33 W, T = 1.1242303948392362E14 K 
Step 4746: r = 5.3046395160011315E8 m, p = 1.1244354295160598E14Pa, L = 3.810744129798073E33 W, T = 1.1244354295160598E14 K 
Step 4747: r = 5.304291762001132E8 m, p = 1.1246404507521731E14Pa, L = 3.810741737156116E33 W, T = 1.1246404507521731E14 K 
Step 4748: r = 5.303944008001132E8 m, p = 1.1248454585475761E14Pa, L = 3.8107393448278607E33 W, T = 1.1248454585475761E14 K 
Step 4749: r = 5.303596254001132E8 m, p = 1.1250504529022686E14Pa, L = 3.810736952813287E33 W, T = 1.1250504529022686E14 K 
Step 4750: r = 5.3032485000011325E8 m, p = 1.1252554338162506E14Pa, L = 3.8107345611123735E33 W, T = 1.1252554338162506E14 K 
Step 4751: r = 5.302900746001133E8 m, p = 1.1254604012895223E14Pa, L = 3.8107321697251E33 W, T = 1.1254604012895223E14 K 
Step 4752: r = 5.302552992001133E8 m, p = 1.1256653553220838E14Pa, L = 3.8107297786514454E33 W, T = 1.1256653553220838E14 K 
Step 4753: r = 5.302205238001133E8 m, p = 1.1258702959139347E14Pa, L = 3.81072738789139E33 W, T = 1.1258702959139347E14 K 
Step 4754: r = 5.3018574840011334E8 m, p = 1.1260752230650752E14Pa, L = 3.810724997444913E33 W, T = 1.1260752230650752E14 K 
Step 4755: r = 5.3015097300011337E8 m, p = 1.1262801367755053E14Pa, L = 3.8107226073119937E33 W, T = 1.1262801367755053E14 K 
Step 4756: r = 5.301161976001134E8 m, p = 1.1264850370452252E14Pa, L = 3.8107202174926113E33 W, T = 1.1264850370452252E14 K 
Step 4757: r = 5.300814222001134E8 m, p = 1.1266899238742345E14Pa, L = 3.810717827986746E33 W, T = 1.1266899238742345E14 K 
Step 4758: r = 5.3004664680011344E8 m, p = 1.1268947972625334E14Pa, L = 3.810715438794376E33 W, T = 1.1268947972625334E14 K 
Step 4759: r = 5.3001187140011346E8 m, p = 1.127099657210122E14Pa, L = 3.810713049915482E33 W, T = 1.127099657210122E14 K 
Step 4760: r = 5.299770960001135E8 m, p = 1.1273045037170003E14Pa, L = 3.8107106613500424E33 W, T = 1.1273045037170003E14 K 
Step 4761: r = 5.299423206001135E8 m, p = 1.1275093367831681E14Pa, L = 3.810708273098038E33 W, T = 1.1275093367831681E14 K 
Step 4762: r = 5.2990754520011353E8 m, p = 1.1277141564086255E14Pa, L = 3.810705885159447E33 W, T = 1.1277141564086255E14 K 
Step 4763: r = 5.2987276980011356E8 m, p = 1.1279189625933725E14Pa, L = 3.8107034975342487E33 W, T = 1.1279189625933725E14 K 
Step 4764: r = 5.298379944001136E8 m, p = 1.1281237553374092E14Pa, L = 3.810701110222423E33 W, T = 1.1281237553374092E14 K 
Step 4765: r = 5.298032190001136E8 m, p = 1.1283285346407355E14Pa, L = 3.81069872322395E33 W, T = 1.1283285346407355E14 K 
Step 4766: r = 5.2976844360011363E8 m, p = 1.1285333005033512E14Pa, L = 3.810696336538808E33 W, T = 1.1285333005033512E14 K 
Step 4767: r = 5.2973366820011365E8 m, p = 1.1287380529252567E14Pa, L = 3.810693950166977E33 W, T = 1.1287380529252567E14 K 
Step 4768: r = 5.296988928001137E8 m, p = 1.1289427919064519E14Pa, L = 3.8106915641084366E33 W, T = 1.1289427919064519E14 K 
Step 4769: r = 5.296641174001137E8 m, p = 1.1291475174469366E14Pa, L = 3.8106891783631664E33 W, T = 1.1291475174469366E14 K 
Step 4770: r = 5.296293420001137E8 m, p = 1.1293522295467108E14Pa, L = 3.810686792931145E33 W, T = 1.1293522295467108E14 K 
Step 4771: r = 5.2959456660011375E8 m, p = 1.1295569282057747E14Pa, L = 3.8106844078123526E33 W, T = 1.1295569282057747E14 K 
Step 4772: r = 5.295597912001138E8 m, p = 1.1297616134241283E14Pa, L = 3.810682023006768E33 W, T = 1.1297616134241283E14 K 
Step 4773: r = 5.295250158001138E8 m, p = 1.1299662852017714E14Pa, L = 3.810679638514371E33 W, T = 1.1299662852017714E14 K 
Step 4774: r = 5.294902404001138E8 m, p = 1.130170943538704E14Pa, L = 3.810677254335141E33 W, T = 1.130170943538704E14 K 
Step 4775: r = 5.2945546500011384E8 m, p = 1.1303755884349264E14Pa, L = 3.810674870469057E33 W, T = 1.1303755884349264E14 K 
Step 4776: r = 5.2942068960011387E8 m, p = 1.1305802198904384E14Pa, L = 3.810672486916099E33 W, T = 1.1305802198904384E14 K 
Step 4777: r = 5.293859142001139E8 m, p = 1.13078483790524E14Pa, L = 3.8106701036762464E33 W, T = 1.13078483790524E14 K 
Step 4778: r = 5.293511388001139E8 m, p = 1.1309894424793311E14Pa, L = 3.8106677207494784E33 W, T = 1.1309894424793311E14 K 
Step 4779: r = 5.2931636340011394E8 m, p = 1.1311940336127119E14Pa, L = 3.810665338135774E33 W, T = 1.1311940336127119E14 K 
Step 4780: r = 5.2928158800011396E8 m, p = 1.1313986113053823E14Pa, L = 3.810662955835114E33 W, T = 1.1313986113053823E14 K 
Step 4781: r = 5.29246812600114E8 m, p = 1.1316031755573423E14Pa, L = 3.8106605738474766E33 W, T = 1.1316031755573423E14 K 
Step 4782: r = 5.29212037200114E8 m, p = 1.1318077263685919E14Pa, L = 3.8106581921728413E33 W, T = 1.1318077263685919E14 K 
Step 4783: r = 5.2917726180011404E8 m, p = 1.1320122637391311E14Pa, L = 3.810655810811188E33 W, T = 1.1320122637391311E14 K 
Step 4784: r = 5.2914248640011406E8 m, p = 1.13221678766896E14Pa, L = 3.810653429762496E33 W, T = 1.13221678766896E14 K 
Step 4785: r = 5.291077110001141E8 m, p = 1.1324212981580784E14Pa, L = 3.8106510490267453E33 W, T = 1.1324212981580784E14 K 
Step 4786: r = 5.290729356001141E8 m, p = 1.1326257952064866E14Pa, L = 3.810648668603914E33 W, T = 1.1326257952064866E14 K 
Step 4787: r = 5.2903816020011413E8 m, p = 1.1328302788141842E14Pa, L = 3.810646288493983E33 W, T = 1.1328302788141842E14 K 
Step 4788: r = 5.2900338480011415E8 m, p = 1.1330347489811716E14Pa, L = 3.810643908696931E33 W, T = 1.1330347489811716E14 K 
Step 4789: r = 5.289686094001142E8 m, p = 1.1332392057074484E14Pa, L = 3.810641529212737E33 W, T = 1.1332392057074484E14 K 
Step 4790: r = 5.289338340001142E8 m, p = 1.133443648993015E14Pa, L = 3.8106391500413815E33 W, T = 1.133443648993015E14 K 
Step 4791: r = 5.288990586001142E8 m, p = 1.1336480788378711E14Pa, L = 3.810636771182843E33 W, T = 1.1336480788378711E14 K 
Step 4792: r = 5.2886428320011425E8 m, p = 1.1338524952420169E14Pa, L = 3.810634392637101E33 W, T = 1.1338524952420169E14 K 
Step 4793: r = 5.288295078001143E8 m, p = 1.1340568982054522E14Pa, L = 3.810632014404136E33 W, T = 1.1340568982054522E14 K 
Step 4794: r = 5.287947324001143E8 m, p = 1.1342612877281772E14Pa, L = 3.8106296364839254E33 W, T = 1.1342612877281772E14 K 
Step 4795: r = 5.287599570001143E8 m, p = 1.1344656638101917E14Pa, L = 3.81062725887645E33 W, T = 1.1344656638101917E14 K 
Step 4796: r = 5.2872518160011435E8 m, p = 1.134670026451496E14Pa, L = 3.81062488158169E33 W, T = 1.134670026451496E14 K 
Step 4797: r = 5.2869040620011437E8 m, p = 1.1348743756520897E14Pa, L = 3.810622504599624E33 W, T = 1.1348743756520897E14 K 
Step 4798: r = 5.286556308001144E8 m, p = 1.1350787114119731E14Pa, L = 3.8106201279302306E33 W, T = 1.1350787114119731E14 K 
Step 4799: r = 5.286208554001144E8 m, p = 1.1352830337311461E14Pa, L = 3.810617751573491E33 W, T = 1.1352830337311461E14 K 
Step 4800: r = 5.2858608000011444E8 m, p = 1.1354873426096088E14Pa, L = 3.810615375529383E33 W, T = 1.1354873426096088E14 K 
Step 4801: r = 5.2855130460011446E8 m, p = 1.135691638047361E14Pa, L = 3.8106129997978866E33 W, T = 1.135691638047361E14 K 
Step 4802: r = 5.285165292001145E8 m, p = 1.1358959200444028E14Pa, L = 3.8106106243789815E33 W, T = 1.1358959200444028E14 K 
Step 4803: r = 5.284817538001145E8 m, p = 1.1361001886007342E14Pa, L = 3.8106082492726467E33 W, T = 1.1361001886007342E14 K 
Step 4804: r = 5.2844697840011454E8 m, p = 1.1363044437163553E14Pa, L = 3.810605874478862E33 W, T = 1.1363044437163553E14 K 
Step 4805: r = 5.2841220300011456E8 m, p = 1.136508685391266E14Pa, L = 3.8106034999976065E33 W, T = 1.136508685391266E14 K 
Step 4806: r = 5.283774276001146E8 m, p = 1.1367129136254662E14Pa, L = 3.8106011258288603E33 W, T = 1.1367129136254662E14 K 
Step 4807: r = 5.283426522001146E8 m, p = 1.1369171284189561E14Pa, L = 3.8105987519726025E33 W, T = 1.1369171284189561E14 K 
Step 4808: r = 5.2830787680011463E8 m, p = 1.1371213297717356E14Pa, L = 3.8105963784288124E33 W, T = 1.1371213297717356E14 K 
Step 4809: r = 5.2827310140011466E8 m, p = 1.1373255176838047E14Pa, L = 3.810594005197469E33 W, T = 1.1373255176838047E14 K 
Step 4810: r = 5.282383260001147E8 m, p = 1.1375296921551634E14Pa, L = 3.810591632278552E33 W, T = 1.1375296921551634E14 K 
Step 4811: r = 5.282035506001147E8 m, p = 1.1377338531858117E14Pa, L = 3.8105892596720416E33 W, T = 1.1377338531858117E14 K 
Step 4812: r = 5.281687752001147E8 m, p = 1.1379380007757497E14Pa, L = 3.8105868873779164E33 W, T = 1.1379380007757497E14 K 
Step 4813: r = 5.2813399980011475E8 m, p = 1.1381421349249772E14Pa, L = 3.810584515396156E33 W, T = 1.1381421349249772E14 K 
Step 4814: r = 5.280992244001148E8 m, p = 1.1383462556334944E14Pa, L = 3.81058214372674E33 W, T = 1.1383462556334944E14 K 
Step 4815: r = 5.280644490001148E8 m, p = 1.1385503629013011E14Pa, L = 3.810579772369648E33 W, T = 1.1385503629013011E14 K 
Step 4816: r = 5.280296736001148E8 m, p = 1.1387544567283975E14Pa, L = 3.8105774013248584E33 W, T = 1.1387544567283975E14 K 
Step 4817: r = 5.2799489820011485E8 m, p = 1.1389585371147834E14Pa, L = 3.810575030592352E33 W, T = 1.1389585371147834E14 K 
Step 4818: r = 5.2796012280011487E8 m, p = 1.139162604060459E14Pa, L = 3.8105726601721076E33 W, T = 1.139162604060459E14 K 
Step 4819: r = 5.279253474001149E8 m, p = 1.1393666575654242E14Pa, L = 3.810570290064104E33 W, T = 1.1393666575654242E14 K 
Step 4820: r = 5.278905720001149E8 m, p = 1.139570697629679E14Pa, L = 3.810567920268322E33 W, T = 1.139570697629679E14 K 
Step 4821: r = 5.2785579660011494E8 m, p = 1.1397747242532234E14Pa, L = 3.8105655507847396E33 W, T = 1.1397747242532234E14 K 
